url,url_len,dom,dom_len,is_ip,tld,tld_len,subdom_cnt,letter_cnt,digit_cnt,special_cnt,eq_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,entropy,path_len,query_len,label
http://www.airbossdefense.com/,30,airbossdefense.com,18,0,com,3,1,24,0,6,0,0,0,2,0,0,0.8,0.0,0.2,0,3,4.072905595,1,0,0
http://www.caretrends.com/,26,caretrends.com,14,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.844106545,1,0,0
http://www.bpm.gr/,18,bpm.gr,6,0,gr,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.308270835,1,0,0
http://www.cidem.com/,21,cidem.com,9,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.558518613,1,0,0
https://www.buttecounty.net/behavioralhealth/,45,buttecounty.net,15,0,net,3,1,38,0,7,0,0,0,2,0,0,0.844444444,0.0,0.155555556,1,4,4.043825108,18,0,0
https://www.cargill.fr/en/,26,cargill.fr,10,0,fr,2,1,19,0,7,0,0,0,2,0,0,0.730769231,0.0,0.269230769,1,4,3.902174814,4,0,0
http://www.adse.nl/,19,adse.nl,7,0,nl,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.536886724,1,0,0
https://www.vanwees.nl/,23,vanwees.nl,10,0,nl,2,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.534219021,1,0,0
https://www.airlan.es/,22,airlan.es,9,0,es,2,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,3.663532755,1,0,0
http://www.airparif.asso.fr/en/,31,airparif.asso.fr,16,0,asso.fr,7,1,23,0,8,0,0,0,3,0,0,0.741935484,0.0,0.258064516,0,4,3.760017278,4,0,0
https://airtren.com/,20,airtren.com,11,0,com,3,0,15,0,5,0,0,0,1,0,0,0.75,0.0,0.25,1,3,3.746439345,1,0,0
http://www.cder.dz/,19,cder.dz,7,0,dz,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0
http://www.bvt.cz/,18,bvt.cz,6,0,cz,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.26633264,1,0,0
http://carpha.org/,18,carpha.org,10,0,org,3,0,13,0,5,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,3.350209029,1,0,0
https://www.circulomics.com/,28,circulomics.com,15,0,com,3,1,22,0,6,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,3.753434386,1,0,0
http://www.aderee.ma/,21,aderee.ma,9,0,ma,2,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.427333494,1,0,0
http://cevalor.pt/,18,cevalor.pt,10,0,pt,2,0,13,0,5,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,3.530493057,1,0,0
https://www.caringfamily.com/public/home/,41,caringfamily.com,16,0,com,3,1,33,0,8,0,0,0,2,0,0,0.804878049,0.0,0.195121951,1,5,4.269035164,13,0,0
https://www.cez.cz/en/home.html,31,cez.cz,6,0,cz,2,1,23,0,8,0,0,0,3,0,0,0.741935484,0.0,0.258064516,1,4,3.735666068,13,0,0
http://www.cpmarienau.com/,26,cpmarienau.com,14,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.87314068,1,0,0
https://www.cloos.de/de-en/,27,cloos.de,8,0,de,2,1,19,0,8,0,0,0,2,1,0,0.703703704,0.0,0.296296296,1,4,3.736006946,7,0,0
https://cezannehr.com/,22,cezannehr.com,13,0,com,3,0,17,0,5,0,0,0,1,0,0,0.772727273,0.0,0.227272727,1,3,3.788754914,1,0,0
http://www.cpme.eu/,19,cpme.eu,7,0,eu,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.326360408,1,0,0
http://www.cfest.com/,21,cfest.com,9,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.522571589,1,0,0
http://www.cetechnologies.co.uk/index_files/page0001.htm,56,cetechnologies.co.uk,20,0,co.uk,5,1,42,4,10,0,0,0,4,0,1,0.75,0.071428571,0.178571429,0,4,4.413799565,25,0,0
http://www.carleytech.com/,26,carleytech.com,14,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.738149333,1,0,0
http://www.cfnprecision.com/,28,cfnprecision.com,16,0,com,3,1,22,0,6,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,3.869331261,1,0,0
http://www.cread.dz/,20,cread.dz,8,0,dz,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0
http://www.cfpsa.pt/,20,cfpsa.pt,8,0,pt,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.270950594,1,0,0
https://www.crnh-rhone-alpes.fr/,32,crnh-rhone-alpes.fr,19,0,fr,2,1,24,0,8,0,0,0,2,2,0,0.75,0.0,0.25,1,3,3.968139062,1,0,0
http://www.carlsberggroup.com/Pages/default.aspx,48,carlsberggroup.com,18,0,com,3,1,40,0,8,0,0,0,3,0,0,0.833333333,0.0,0.166666667,0,4,4.29248125,19,0,0
http://www.carmellrx.com/,25,carmellrx.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.78346519,1,0,0
https://www.doris-engineering.com/,34,doris-engineering.com,21,0,com,3,1,27,0,7,0,0,0,2,1,0,0.794117647,0.0,0.205882353,1,3,4.035273503,1,0,0
http://www.apesa.fr/,20,apesa.fr,8,0,fr,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.446439345,1,0,0
http://www.rhone-alpes.cci.fr/,30,rhone-alpes.cci.fr,18,0,cci.fr,6,1,22,0,8,0,0,0,3,1,0,0.733333333,0.0,0.266666667,0,3,4.031401845,1,0,0
http://www.lyon.cci.fr/jcms/home-j_6.html,41,lyon.cci.fr,11,0,cci.fr,6,1,29,1,11,0,0,0,4,1,1,0.707317073,0.024390244,0.268292683,0,4,4.241102309,19,0,0
http://www.certech.be/en/,25,certech.be,10,0,be,2,1,18,0,7,0,0,0,2,0,0,0.72,0.0,0.28,0,4,3.38346519,4,0,0
http://www.carnegosystems.com/Home.html,39,carnegosystems.com,18,0,com,3,1,32,0,7,0,0,0,3,0,0,0.820512821,0.0,0.179487179,0,3,4.041060552,10,0,0
http://www.cgt.fr/,18,cgt.fr,6,0,fr,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.26633264,1,0,0
http://www.cse.sn/,18,cse.sn,6,0,sn,2,1,12,0,6,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,3.308270835,1,0,0
https://carrierclinic.org/,26,carrierclinic.org,17,0,org,3,0,21,0,5,0,0,0,1,0,0,0.807692308,0.0,0.192307692,1,3,3.767183468,1,0,0
http://www.cttm-lemans.com/en,29,cttm-lemans.com,15,0,com,3,1,22,0,7,0,0,0,2,1,0,0.75862069,0.0,0.24137931,0,3,3.814371943,3,0,0
http://www.cbconseil.com/,25,cbconseil.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.83326969,1,0,0
http://districtazure.clpccd.org/,32,clpccd.org,10,0,org,3,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,3.952819531,1,0,0
http://www.cedep.fr/,20,cedep.fr,8,0,fr,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.446439345,1,0,0
http://www.chadd.org/,21,chadd.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.558518613,1,0,0
http://www.ecgs.lu/,19,ecgs.lu,7,0,lu,2,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.536886724,1,0,0
https://www.carymedicalcenter.org/,34,carymedicalcenter.org,21,0,org,3,1,28,0,6,0,0,0,2,0,0,0.823529412,0.0,0.176470588,1,3,4.130717988,1,0,0
https://chalklabs.com/,22,chalklabs.com,13,0,com,3,0,17,0,5,0,0,0,1,0,0,0.772727273,0.0,0.227272727,1,3,3.697845823,1,0,0
http://ccir.ro/en/,18,ccir.ro,7,0,ro,2,0,12,0,6,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,4,3.392147224,4,0,0
http://www.midi-pyrenees.cci.fr/,32,midi-pyrenees.cci.fr,20,0,cci.fr,6,1,24,0,8,0,0,0,3,1,0,0.75,0.0,0.25,0,3,4.007048828,1,0,0
http://www.globalphasing.com/,29,globalphasing.com,17,0,com,3,1,23,0,6,0,0,0,2,0,0,0.793103448,0.0,0.206896552,0,3,3.978333581,1,0,0
http://www.pan.olsztyn.pl/en/,29,pan.olsztyn.pl,14,0,olsztyn.pl,10,1,21,0,8,0,0,0,3,0,0,0.724137931,0.0,0.275862069,0,4,3.693345219,4,0,0
http://www.paysdelaloire.cci.fr/,32,paysdelaloire.cci.fr,20,0,cci.fr,6,1,25,0,7,0,0,0,3,0,0,0.78125,0.0,0.21875,0,3,4.054229297,1,0,0
https://www.cabrini.edu/,24,cabrini.edu,11,0,edu,3,1,18,0,6,0,0,0,2,0,0,0.75,0.0,0.25,1,3,3.938721876,1,0,0
https://www.cvsdvt.org/,23,cvsdvt.org,10,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.642489673,1,0,0
http://www.ccm.nl/en,20,ccm.nl,6,0,nl,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.446439345,3,0,0
https://www.ceasystems.com/,27,ceasystems.com,14,0,com,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,3.633974076,1,0,0
https://www.tvusd.k12.ca.us,27,tvusd.k12.ca.us,15,0,k12.ca.us,9,1,18,2,7,0,0,0,4,0,0,0.666666667,0.074074074,0.259259259,1,2,3.782122224,0,0,0
https://www.cascadetechnologies.com/,36,cascadetechnologies.com,23,0,com,3,1,30,0,6,0,0,0,2,0,0,0.833333333,0.0,0.166666667,1,3,3.988554862,1,0,0
https://www.cadmodellingfit.com/en/what-we-do/,46,cadmodellingfit.com,19,0,com,3,1,36,0,10,0,0,0,2,2,0,0.782608696,0.0,0.217391304,1,5,4.143476229,15,0,0
http://www.wpp.com/wpp/,23,wpp.com,7,0,com,3,1,16,0,7,0,0,0,2,0,0,0.695652174,0.0,0.304347826,0,4,2.992288871,5,0,0
http://www.cds.edu/,19,cds.edu,7,0,edu,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0
http://cadauta-engineering.it/,30,cadauta-engineering.it,22,0,it,2,0,24,0,6,0,0,0,1,1,0,0.8,0.0,0.2,0,3,3.781076012,1,0,0
https://cason.hu/,17,cason.hu,8,0,hu,2,0,12,0,5,0,0,0,1,0,0,0.705882353,0.0,0.294117647,1,3,3.4548224,1,0,0
http://www.vacap.org/,21,vacap.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.558518613,1,0,0
http://www.mondelezinternational.com/,37,mondelezinternational.com,25,0,com,3,1,31,0,6,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,3.992708771,1,0,0
https://www.cadence.com/,24,cadence.com,11,0,com,3,1,18,0,6,0,0,0,2,0,0,0.75,0.0,0.25,1,3,3.740601563,1,0,0
http://www.chapter.org/,23,chapter.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.555533151,1,0,0
http://www.csmd.edu/,20,csmd.edu,8,0,edu,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0
http://communitybridgesaz.org/,30,communitybridgesaz.org,22,0,org,3,0,25,0,5,0,0,0,1,0,0,0.833333333,0.0,0.166666667,0,3,4.256564762,1,0,0
http://www.cemds.org/,21,cemds.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.748994804,1,0,0
https://www.ccac.edu/,21,ccac.edu,8,0,edu,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,3.522571589,1,0,0
https://www.heidelbergcement.com/en/uk,38,heidelbergcement.com,20,0,com,3,1,31,0,7,0,0,0,2,0,0,0.815789474,0.0,0.184210526,1,4,4.115834092,6,0,0
http://www.caesarsystems.co.uk/,31,caesarsystems.co.uk,19,0,co.uk,5,1,24,0,7,0,0,0,3,0,0,0.774193548,0.0,0.225806452,0,3,3.889049536,1,0,0
http://www.ccs.spokane.edu/,27,spokane.edu,11,0,edu,3,2,20,0,7,0,0,0,3,0,0,0.740740741,0.0,0.259259259,0,3,3.856196298,1,0,0
http://www.communityconnectionslc.com/,38,communityconnectionslc.com,26,0,com,3,1,32,0,6,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,3.830182698,1,0,0
https://www.castlerockedinvar.co.uk/,36,castlerockedinvar.co.uk,23,0,co.uk,5,1,29,0,7,0,0,0,3,0,0,0.805555556,0.0,0.194444444,1,3,4.176190626,1,0,0
http://cciwa.org/,17,cciwa.org,9,0,org,3,0,12,0,5,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,3.572469459,1,0,0
http://www.drugfreecharlottecounty.org/,39,drugfreecharlottecounty.org,27,0,org,3,1,33,0,6,0,0,0,2,0,0,0.846153846,0.0,0.153846154,0,3,4.038499899,1,0,0
http://www.communityeducationgroup.org/,39,communityeducationgroup.org,27,0,org,3,1,33,0,6,0,0,0,2,0,0,0.846153846,0.0,0.153846154,0,3,4.099128821,1,0,0
http://thecommunityfoundation.org/,34,thecommunityfoundation.org,26,0,org,3,0,29,0,5,0,0,0,1,0,0,0.852941176,0.0,0.147058824,0,3,3.995715327,1,0,0
http://www.chc-inc.org/,23,chc-inc.org,11,0,org,3,1,16,0,7,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,3.642489673,1,0,0
http://www.communityhealthlink.org,34,communityhealthlink.org,23,0,org,3,1,29,0,5,0,0,0,2,0,0,0.852941176,0.0,0.147058824,0,2,4.160704753,0,0,0
https://cmhacc.org,18,cmhacc.org,10,0,org,3,0,14,0,4,0,0,0,1,0,0,0.777777778,0.0,0.222222222,1,2,3.572431251,0,0,0
https://www.cnsonline.net/web/index.jsp,39,cnsonline.net,13,0,net,3,1,31,0,8,0,0,0,3,0,0,0.794871795,0.0,0.205128205,1,4,3.904009835,14,0,0
http://www.community-partnership.org/,37,community-partnership.org,25,0,org,3,1,30,0,7,0,0,0,2,1,0,0.810810811,0.0,0.189189189,0,3,4.154870933,1,0,0
https://www.castrol.com/,24,castrol.com,11,0,com,3,1,18,0,6,0,0,0,2,0,0,0.75,0.0,0.25,1,3,3.65726823,1,0,0
http://cisr.ru/en/,18,cisr.ru,7,0,ru,2,0,12,0,6,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,4,3.503258335,4,0,0
http://www.u3a.org.uk/,22,u3a.org.uk,10,0,org.uk,6,1,14,1,7,0,0,0,3,0,0,0.636363636,0.045454545,0.318181818,0,3,3.629219687,1,0,0
http://communityserv.com/,25,communityserv.com,17,0,com,3,0,20,0,5,0,0,0,1,0,0,0.8,0.0,0.2,0,3,3.91326969,1,0,0
https://www.blatchford.co.uk/,29,blatchford.co.uk,16,0,co.uk,5,1,22,0,7,0,0,0,3,0,0,0.75862069,0.0,0.24137931,1,3,3.995237891,1,0,0
https://www.chattanoogastate.edu/,33,chattanoogastate.edu,20,0,edu,3,1,27,0,6,0,0,0,2,0,0,0.818181818,0.0,0.181818182,1,3,3.740771392,1,0,0
http://catalyse-fr.com/indexmxen.html,37,catalyse-fr.com,15,0,com,3,0,30,0,7,0,0,0,2,1,0,0.810810811,0.0,0.189189189,0,3,4.229327352,15,0,0
https://www.telefactor-robotics.com/,36,telefactor-robotics.com,23,0,com,3,1,29,0,7,0,0,0,2,1,0,0.805555556,0.0,0.194444444,1,3,4.006749919,1,0,0
http://www.ac-montpellier.fr/,29,ac-montpellier.fr,17,0,fr,2,1,22,0,7,0,0,0,2,1,0,0.75862069,0.0,0.24137931,0,3,4.021268495,1,0,0
https://www.copesd.org/,23,copesd.org,10,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.675310869,1,0,0
http://www.crj.org/,19,crj.org,7,0,org,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.431623566,1,0,0
https://www.calgavin.com/,25,calgavin.com,12,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,1,3,3.94346519,1,0,0
http://cssscal.org/,19,cssscal.org,11,0,org,3,0,14,0,5,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,3.536886724,1,0,0
http://communitylinkcr.org/,27,communitylinkcr.org,19,0,org,3,0,22,0,5,0,0,0,1,0,0,0.814814815,0.0,0.185185185,0,3,3.958229169,1,0,0
https://chematur.se/,20,chematur.se,11,0,se,2,0,15,0,5,0,0,0,1,0,0,0.75,0.0,0.25,1,3,3.546439345,1,0,0
https://www.cse.org.uk/,23,cse.org.uk,10,0,org.uk,6,1,16,0,7,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,3.729446195,1,0,0
http://www.catas.com/en/homepage,32,catas.com,9,0,com,3,1,25,0,7,0,0,0,2,0,0,0.78125,0.0,0.21875,0,4,3.780639062,12,0,0
http://chemistryondemand.com/,29,chemistryondemand.com,21,0,com,3,0,24,0,5,0,0,0,1,0,0,0.827586207,0.0,0.172413793,0,3,3.952302978,1,0,0
https://www.chemetall.com/,26,chemetall.com,13,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,3.690260391,1,0,0
https://ceis.eu/,16,ceis.eu,7,0,eu,2,0,11,0,5,0,0,0,1,0,0,0.6875,0.0,0.3125,1,3,3.327819531,1,0,0
http://chemicaldynamics.com/,28,chemicaldynamics.com,20,0,com,3,0,23,0,5,0,0,0,1,0,0,0.821428571,0.0,0.178571429,0,3,3.896291529,1,0,0
https://www.cft.edu.pl/,23,cft.edu.pl,10,0,edu.pl,6,1,16,0,7,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,3.609668477,1,0,0
http://www.chc.be/Accueil.aspx,30,chc.be,6,0,be,2,1,23,0,7,0,0,0,3,0,0,0.766666667,0.0,0.233333333,0,3,3.898068512,13,0,0
http://www.cmmb.org/,20,cmmb.org,8,0,org,3,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.546439345,1,0,0
https://www.catlin.edu/,23,catlin.edu,10,0,edu,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3.816402717,1,0,0
http://www.cvua-mel.de/,23,cvua-mel.de,11,0,de,2,1,16,0,7,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,3.849223912,1,0,0
http://www.arboretum.org/,25,arboretum.org,13,0,org,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.723074189,1,0,0
http://www.chemregen.com/,25,chemregen.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.67326969,1,0,0
http://www.chemroutes.com/chemroutes/,37,chemroutes.com,14,0,com,3,1,30,0,7,0,0,0,2,0,0,0.810810811,0.0,0.189189189,0,4,3.702036136,12,0,0
http://www.calcasa.org/,23,calcasa.org,11,0,org,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.642489673,1,0,0
https://www.brl.fr/fr/,22,brl.fr,6,0,fr,2,1,15,0,7,0,0,0,2,0,0,0.681818182,0.0,0.318181818,1,4,3.390805482,4,0,0
https://www.chemviron.eu,24,chemviron.eu,12,0,eu,2,1,19,0,5,0,0,0,2,0,0,0.791666667,0.0,0.208333333,1,2,3.970175521,0,0,0
https://www.exide.com/eu/en,27,exide.com,9,0,com,3,1,20,0,7,0,0,0,2,0,0,0.740740741,0.0,0.259259259,1,4,3.838039817,6,0,0
https://www.nissatech.com/,26,nissatech.com,13,0,com,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,3.738149333,1,0,0
https://www.compart.com/de/,27,compart.com,11,0,com,3,1,20,0,7,0,0,0,2,0,0,0.740740741,0.0,0.259259259,1,4,3.736006946,4,0,0
http://www.cpedv.org/,21,cpedv.org,9,0,org,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.653756708,1,0,0
http://www.chartindustries.com/,31,chartindustries.com,19,0,com,3,1,25,0,6,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,4.002268084,1,0,0
http://compass-sys-inc.com/,27,compass-sys-inc.com,19,0,com,3,0,20,0,7,0,0,0,1,2,0,0.740740741,0.0,0.259259259,0,3,3.736006946,1,0,0
http://www.citet.nat.tn/masc/?INSTANCE=CITET&SETLANGUAGE=EN,59,citet.nat.tn,12,0,nat.tn,6,1,47,0,12,2,1,1,3,0,0,0.796610169,0.0,0.203389831,0,4,4.503251897,6,29,0
http://www.chhs.ca.gov/,23,ca.gov,6,0,gov,3,2,16,0,7,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,3.522711956,1,0,0
http://www.complegen.com/,25,complegen.com,13,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,0,3,3.70346519,1,0,0
https://composite-integration.co.uk/,36,composite-integration.co.uk,27,0,co.uk,5,0,29,0,7,0,0,0,2,1,0,0.805555556,0.0,0.194444444,1,3,4.027719016,1,0,0
http://users.ntplx.net/~cavcon/,31,ntplx.net,9,0,net,3,1,23,0,8,0,0,0,2,0,0,0.741935484,0.0,0.258064516,0,4,3.962103165,9,0,0
https://compositesevolution.com/,32,compositesevolution.com,23,0,com,3,0,27,0,5,0,0,0,1,0,0,0.84375,0.0,0.15625,1,3,3.777518266,1,0,0
http://www.ccsti.fr/,20,ccsti.fr,8,0,fr,2,1,14,0,6,0,0,0,2,0,0,0.7,0.0,0.3,0,3,3.40869497,1,0,0
https://www.agas.com/,21,agas.com,8,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,3.558518613,1,0,0
https://www.hummingbird-diagnostics.com/,40,hummingbird-diagnostics.com,27,0,com,3,1,33,0,7,0,0,0,2,1,0,0.825,0.0,0.175,1,3,4.177567157,1,0,0
http://www.cni.nat.tn/,22,cni.nat.tn,10,0,nat.tn,6,1,15,0,7,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,3.231270255,1,0,0
http://www.fofifa.mg/,21,fofifa.mg,9,0,mg,2,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.522571589,1,0,0
https://www.ccf.org.hk/,23,ccf.org.hk,10,0,org.hk,6,1,16,0,7,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,3.642489673,1,0,0
http://www.cbwes.com/,21,cbwes.com,9,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,3.499227542,1,0,0
http://www.calistacorp.com/,27,calistacorp.com,15,0,com,3,1,21,0,6,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,3.754163428,1,0,0
https://www.compugraphics-photomasks.com/,41,compugraphics-photomasks.com,28,0,com,3,1,34,0,7,0,0,0,2,1,0,0.829268293,0.0,0.170731707,1,3,3.97878798,1,0,0
http://www.childrenscouncil.org/,32,childrenscouncil.org,20,0,org,3,1,26,0,6,0,0,0,2,0,0,0.8125,0.0,0.1875,0,3,4.054229297,1,0,0
http://www.childrenshealthfund.org/,35,childrenshealthfund.org,23,0,org,3,1,29,0,6,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,4.15029266,1,0,0
https://www.leti.com/,21,leti.com,8,0,com,3,1,15,0,6,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,3.617809684,1,0,0
http://biz-up.at/en/index_en.php,32,biz-up.at,9,0,at,2,0,23,0,9,0,0,0,2,1,1,0.71875,0.0,0.28125,0,4,3.866729297,16,0,0
http://www.altair.com/,22,altair.com,10,0,com,3,1,16,0,6,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,3.629219687,1,0,0
https://www.cbrneltd.com/,25,cbrneltd.com,12,0,com,3,1,19,0,6,0,0,0,2,0,0,0.76,0.0,0.24,1,3,3.91326969,1,0,0
http://www.foldermedia.co.uk/,29,foldermedia.co.uk,17,0,co.uk,5,1,22,0,7,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,4.090234012,1,0,0
http://www.cccdiag.com/,23,cccdiag.com,11,0,com,3,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.588354347,1,0,0
https://cmpw-pan.edu.pl/index.php?lang=en,41,cmpw-pan.edu.pl,15,0,edu.pl,6,0,31,0,10,1,1,0,3,1,0,0.756097561,0.0,0.243902439,1,3,4.192321821,10,7,0
http://www.ccca-btp.fr/,23,ccca-btp.fr,11,0,fr,2,1,16,0,7,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,3.522711956,1,0,0
https://crastelf.org.ma/,24,crastelf.org.ma,15,0,org.ma,6,0,18,0,6,0,0,0,2,0,0,0.75,0.0,0.25,1,3,3.855388542,1,0,0
http://english.cnic.cas.cn/,27,cas.cn,6,0,cn,2,2,20,0,7,0,0,0,3,0,0,0.740740741,0.0,0.259259259,0,3,3.633974076,1,0,0
https://www.cambridgeconsultants.com/,37,cambridgeconsultants.com,24,0,com,3,1,31,0,6,0,0,0,2,0,0,0.837837838,0.0,0.162162162,1,3,4.208924987,1,0,0
http://cpsr.org/,16,cpsr.org,8,0,org,3,0,11,0,5,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,3.327819531,1,0,0
http://www.agrhymet.ne/,23,agrhymet.ne,11,0,ne,2,1,17,0,6,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,3.642489673,1,0,0
http://www.cta.com/,19,cta.com,7,0,com,3,1,13,0,6,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,3.286629487,1,0,0
https://www.sumitomo-chem.co.uk/,32,sumitomo-chem.co.uk,19,0,co.uk,5,1,24,0,8,0,0,0,3,1,0,0.75,0.0,0.25,1,3,3.858458593,1,0,0
http://www.chimphaven.org/,26,chimphaven.org,14,0,org,3,1,20,0,6,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,3.921029622,1,0,0
http://www.chinaexhibition.com/Official_Site/21-369-China_Academy_of_Transportation_Sciences.html,97,chinaexhibition.com,19,0,com,3,1,77,5,15,0,0,0,3,2,5,0.793814433,0.051546392,0.154639175,0,4,4.694158179,67,0,0
https://computercraft-usa.com/,30,computercraft-usa.com,21,0,com,3,0,24,0,6,0,0,0,1,1,0,0.8,0.0,0.2,1,3,3.856564762,1,0,0
http://www.carei.org.cn/,24,carei.org.cn,12,0,org.cn,6,1,17,0,7,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,3.740601563,1,0,0
http://www.emsc-csem.org/#2,27,emsc-csem.org,13,0,org,3,1,18,1,8,0,0,0,2,1,0,0.666666667,0.037037037,0.296296296,0,3,3.958229169,1,0,0
http://www.cncbd.org.cn/English/,32,cncbd.org.cn,12,0,org.cn,6,1,24,0,8,0,0,0,3,0,0,0.75,0.0,0.25,0,4,3.968139062,9,0,0
